FIPS,State,County,FIR,FIP,P_Below,P_Between,Percent Above Threshold,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial,Region,Budget Per FIP
48023,TX,Baylor,0.16,590,0.655,0.079,0.267,2.475158325349327,256000,2012,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,433.89830508474574
48023,TX,Baylor,0.189,690,0.656,0.067,0.277,2.54,310000,2013,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,449.27536231884056
48023,TX,Baylor,0.183,670,0.671,0.03,0.3,2.66,315000,2014,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,470.14925373134326
48023,TX,Baylor,0.169,610,0.631,0.035,0.333,2.65,290000,2015,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,475.40983606557376
48023,TX,Baylor,0.166,610,0.624,0.014,0.362,2.78,290000,2016,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,475.40983606557376
48023,TX,Baylor,0.162,590,0.649,0.099,0.253,2.81,283000,2017,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,479.66101694915255
48023,TX,Baylor,0.161,580,0.577,0.155,0.268,2.87,282000,2018,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,486.2068965517241
48023,TX,Baylor,0.163,580,0.515,0.14,0.345,2.95,293000,2019,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869,Plains,505.17241379310343
48025,TX,Bee,0.178,5690,0.494,0.09,0.417,2.11,2066570,2010,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,363.1933216168717
48025,TX,Bee,0.181,5790,0.528,0.061,0.411,2.11,1991690,2011,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,343.98791018998276
48025,TX,Bee,0.171,5490,0.569,0.043,0.388,2.246772060195147,2160000,2012,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,393.44262295081967
48025,TX,Bee,0.151,4870,0.549,0.056,0.394,2.23,1926000,2013,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,395.482546201232
48025,TX,Bee,0.147,4760,0.604,0.044,0.353,2.27,1905000,2014,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,400.21008403361344
48025,TX,Bee,0.135,4410,0.613,0.07,0.317,2.33,1845000,2015,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,418.3673469387755
48025,TX,Bee,0.141,4620,0.611,0.067,0.322,2.49,1965000,2016,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,425.3246753246753
48025,TX,Bee,0.139,4540,0.577,0.063,0.36,2.59,2004000,2017,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,441.40969162995594
48025,TX,Bee,0.172,5630,0.633,0.075,0.292,2.96,2818000,2018,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,500.5328596802842
48025,TX,Bee,0.166,5400,0.58,0.055,0.365,2.74,2532000,2019,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204,South,468.8888888888889
48027,TX,Bell,0.186,54850,0.531,0.07,0.399,2.17,20487640,2010,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,373.5212397447584
48027,TX,Bell,0.196,59420,0.569,0.101,0.331,2.29,22183440,2011,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,373.33288455065633
48027,TX,Bell,0.201,62420,0.563,0.081,0.356,2.411077580908249,26358000,2012,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,422.26850368471645
48027,TX,Bell,0.21,66400,0.579,0.073,0.348,2.37,27863000,2013,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,419.6234939759036
48027,TX,Bell,0.209,67170,0.575,0.057,0.368,2.44,28978000,2014,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,431.41283311001933
48027,TX,Bell,0.202,65980,0.6,0.082,0.318,2.6,30813000,2015,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,467.0051530766899
48027,TX,Bell,0.193,63930,0.604,0.044,0.352,2.68,29236000,2016,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,457.3126857500391
48027,TX,Bell,0.187,62960,0.598,0.044,0.358,2.7,28982000,2017,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,460.32401524777634
48027,TX,Bell,0.162,55500,0.632,0.025,0.343,2.59,24347000,2018,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,438.68468468468467
48027,TX,Bell,0.151,52720,0.642,0.001,0.356,2.65,23875000,2019,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002,Central,452.86418816388465
48029,TX,Bexar,0.157,259380,0.671,0.092,0.237,2.16,96437480,2010,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,371.7999845786105
48029,TX,Bexar,0.167,282210,0.674,0.037,0.289,2.3,105818360,2011,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,374.96318344495234
48029,TX,Bexar,0.159,273760,0.717,0.016,0.267,2.418236149156307,115943000,2012,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,423.520601987142
48029,TX,Bexar,0.14,245760,0.732,0.038,0.23,2.46,107015000,2013,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,435.4451497395833
48029,TX,Bexar,0.13,232740,0.746,0.029,0.225,2.54,104540000,2014,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,449.1707484746928
48029,TX,Bexar,0.111,202440,0.809,0.044,0.147,2.63,95316000,2015,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,470.8358032009484
48029,TX,Bexar,0.111,205500,0.815,0.027,0.157,2.82,98910000,2016,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,481.3138686131387
48029,TX,Bexar,0.114,216220,0.747,0.024,0.229,2.86,105479000,2017,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,487.831837942836
48029,TX,Bexar,0.141,271790,0.708,0.053,0.239,2.74,126261000,2018,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,464.55351558188306
48029,TX,Bexar,0.139,270950,0.719,0.044,0.237,2.78,128970000,2019,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864,Southwest,475.99188042074184
48031,TX,Blanco,0.15,1520,0.568,0.107,0.325,2.72,711650,2010,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,468.1907894736842
48031,TX,Blanco,0.124,1280,0.592,0.162,0.247,2.41,502910,2011,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,392.8984375
48031,TX,Blanco,0.14,1460,0.576,0.137,0.288,2.533372281957462,648000,2012,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,443.83561643835617
48031,TX,Blanco,0.152,1600,0.591,0.126,0.283,2.59,732000,2013,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,457.5
48031,TX,Blanco,0.144,1530,0.586,0.1,0.314,2.65,717000,2014,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,468.62745098039215
48031,TX,Blanco,0.138,1480,0.597,0.087,0.316,2.76,733000,2015,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,495.27027027027026
48031,TX,Blanco,0.133,1450,0.59,0.054,0.355,2.98,739000,2016,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,509.6551724137931
48031,TX,Blanco,0.131,1450,0.572,0.052,0.376,3.03,749000,2017,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,516.551724137931
48031,TX,Blanco,0.131,1480,0.536,0.104,0.36,2.94,737000,2018,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,497.97297297297297
48031,TX,Blanco,0.131,1500,0.505,0.077,0.417,2.99,768000,2019,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235,Central,512.0
48033,TX,Borden,0.12,70,0.387,0.029,0.585,2.32,27950,2010,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,399.2857142857143
48033,TX,Borden,0.148,90,0.317,0.061,0.622,2.3,33750,2011,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,375.0
48033,TX,Borden,0.154,100,0.226,0.058,0.716,2.4470894641258916,43000,2012,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,430.0
48033,TX,Borden,0.148,100,0.273,0.048,0.679,2.45,43000,2013,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,430.0
48033,TX,Borden,0.143,100,0.296,0.039,0.664,2.65,47000,2014,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,470.0
48033,TX,Borden,0.143,100,0.361,0.045,0.594,2.72,49000,2015,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,490.0
48033,TX,Borden,0.142,100,0.199,0.003,0.799,2.84,49000,2016,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,490.0
48033,TX,Borden,0.129,80,0.195,0.03,0.775,2.88,39000,2017,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,487.5
48033,TX,Borden,0.133,90,0.224,0.051,0.725,2.92,44000,2018,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,488.8888888888889
48033,TX,Borden,0.132,80,0.281,0.085,0.633,2.96,40000,2019,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448,West Central,500.0
48035,TX,Bosque,0.18,3260,0.627,0.089,0.284,2.66,1492640,2010,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,457.86503067484665
48035,TX,Bosque,0.159,2890,0.639,0.122,0.238,2.3,1083640,2011,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,374.961937716263
48035,TX,Bosque,0.164,2970,0.65,0.106,0.244,2.399258801778766,1248000,2012,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,420.2020202020202
48035,TX,Bosque,0.179,3230,0.688,0.088,0.224,2.41,1377000,2013,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,426.3157894736842
48035,TX,Bosque,0.169,3060,0.669,0.073,0.258,2.49,1346000,2014,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,439.8692810457516
48035,TX,Bosque,0.165,2960,0.666,0.099,0.235,2.62,1392000,2015,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,470.27027027027026
48035,TX,Bosque,0.158,2840,0.662,0.063,0.276,2.73,1326000,2016,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,466.90140845070425
48035,TX,Bosque,0.155,2790,0.624,0.056,0.32,2.76,1315000,2017,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,471.326164874552
48035,TX,Bosque,0.156,2820,0.598,0.107,0.294,2.66,1271000,2018,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,450.709219858156
48035,TX,Bosque,0.165,3010,0.586,0.077,0.337,2.78,1429000,2019,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068,Central,474.75083056478405
48037,TX,Bowie,0.21,19150,0.579,0.063,0.358,2.26,7449600,2010,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,389.0130548302872
48037,TX,Bowie,0.2,18380,0.61,0.113,0.277,2.46,7371250,2011,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,401.04733405875953
48037,TX,Bowie,0.21,19400,0.607,0.099,0.295,2.3284458926197305,7911000,2012,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,407.78350515463916
48037,TX,Bowie,0.234,21770,0.631,0.075,0.294,2.52,9720000,2013,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,446.48598989435004
48037,TX,Bowie,0.237,22090,0.612,0.054,0.334,2.62,10200000,2014,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,461.74739701222273
48037,TX,Bowie,0.235,21930,0.629,0.083,0.288,2.58,10152000,2015,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,462.92749658002737
48037,TX,Bowie,0.23,21460,0.637,0.041,0.323,2.73,10013000,2016,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,466.5890027958994
48037,TX,Bowie,0.215,20180,0.625,0.037,0.338,2.78,9587000,2017,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,475.0743310208127
48037,TX,Bowie,0.175,16460,0.632,0.015,0.353,2.83,7877000,2018,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,478.55407047387604
48037,TX,Bowie,0.162,15100,0.602,0.398,0.0,2.81,7262000,2019,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182,Texarkana,480.92715231788077
48039,TX,Brazoria,0.171,51450,0.417,0.063,0.52,2.41,21343130,2010,372031.0,0.5113337329416097,0.1483102214600396,0.007362289701664646,0.07147791447486904,0.0004918944926632458,0.11282930723514976,0.14819463969400398,Southeast,414.8324586977648
48039,TX,Brazoria,0.159,49040,0.425,0.08,0.495,2.62,20946550,2011,372031.0,0.5113337329416097,0.1483102214600396,0.007362289701664646,0.07147791447486904,0.0004918944926632458,0.11282930723514976,0.14819463969400398,Southeast,427.1319331158238
